date,branch,revenue,transactions,complaints,atm_uptime_percent,staff_count,fraud_flags,revenue_change_pct,alert_summary
2029-08-27,Branch_1,104015.12,1724,40,94.64,14,0,37.51,Spike in customer complaints
2029-09-03,Branch_1,81143.38,2675,34,94.68,13,0,-21.99,Significant revenue drop; Spike in customer complaints
2029-09-10,Branch_1,73626.59,4510,17,89.64,32,0,-9.26,ATM downtime increased
2029-09-17,Branch_1,130354.73,2782,17,96.38,28,1,77.05,Potential fraud detected
2029-09-24,Branch_1,67742.26,2701,8,95.98,11,0,-48.03,Significant revenue drop
2029-10-01,Branch_1,56097.57,1127,18,98.67,32,0,-17.19,No significant issues
2029-10-08,Branch_1,65746.47,4497,4,93.05,39,1,17.2,Potential fraud detected
2029-10-15,Branch_1,96725.55,2678,22,93.22,18,0,47.12,No significant issues
2029-10-22,Branch_1,72327.89,2148,29,99.72,39,0,-25.22,Significant revenue drop
2029-10-29,Branch_1,124274.77,2010,40,92.7,44,0,71.82,Spike in customer complaints
2029-11-05,Branch_1,64637.24,3429,17,89.81,10,0,-47.99,Significant revenue drop; ATM downtime increased
2029-11-12,Branch_1,120330.4,1266,30,89.06,13,0,86.16,ATM downtime increased
2029-11-19,Branch_1,124905.47,2722,40,92.64,25,0,3.8,Spike in customer complaints
2029-11-26,Branch_1,75823.97,1505,40,93.56,44,0,-39.29,Significant revenue drop; Spike in customer complaints
2029-12-03,Branch_1,99044.75,3613,46,94.28,15,0,30.62,Spike in customer complaints
2029-12-10,Branch_1,133094.18,4699,29,96.69,45,0,34.38,No significant issues
2029-12-17,Branch_1,114213.79,3849,34,94.71,31,0,-14.19,Spike in customer complaints
2029-12-24,Branch_1,133596.75,4052,33,96.77,49,0,16.97,Spike in customer complaints
2029-12-31,Branch_1,98092.33,1257,9,94.46,46,0,-26.58,Significant revenue drop
2030-01-07,Branch_1,128115.56,2422,6,95.32,40,0,30.61,No significant issues
2030-01-14,Branch_1,110690.76,4462,48,98.11,43,0,-13.6,Spike in customer complaints
2030-01-21,Branch_1,51757.8,3689,9,96.49,39,0,-53.24,Significant revenue drop
2030-01-28,Branch_1,88057.73,4401,4,99.04,10,0,70.13,No significant issues
2030-02-04,Branch_1,82941.1,1676,0,98.38,37,0,-5.81,No significant issues
2030-02-11,Branch_1,102584.29,2020,15,96.67,10,0,23.68,No significant issues
2030-02-18,Branch_1,88032.47,4495,42,92.36,30,0,-14.19,Spike in customer complaints
2030-02-25,Branch_1,53471.23,4445,13,93.21,20,0,-39.26,Significant revenue drop
2030-03-04,Branch_1,79098.7,2160,12,94.36,40,0,47.93,No significant issues
2030-03-11,Branch_1,90075.91,2409,40,99.48,42,0,13.88,Spike in customer complaints
2030-03-18,Branch_1,112552.43,4931,49,89.95,26,0,24.95,Spike in customer complaints; ATM downtime increased
2030-03-25,Branch_1,98384.95,4801,18,98.04,19,1,-12.59,Potential fraud detected
2030-04-01,Branch_1,119173.05,2660,26,90.7,46,0,21.13,ATM downtime increased
2030-04-08,Branch_1,123022.12,4339,18,92.56,10,0,3.23,No significant issues
2030-04-15,Branch_1,133341.92,1501,36,93.49,18,0,8.39,Spike in customer complaints
2030-04-22,Branch_1,105993.98,1796,48,90.26,22,0,-20.51,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2030-04-29,Branch_1,120859.98,1359,21,92.26,36,0,14.03,No significant issues
2030-05-06,Branch_1,77804.3,1036,50,92.59,41,0,-35.62,Significant revenue drop; Spike in customer complaints
2030-05-13,Branch_1,86652.77,2813,29,99.47,44,0,11.37,No significant issues
2030-05-20,Branch_1,51084.6,3579,41,94.68,25,0,-41.05,Significant revenue drop; Spike in customer complaints
2030-05-27,Branch_1,111628.37,2215,7,93.5,35,0,118.52,No significant issues
2030-06-03,Branch_1,90777.26,1144,30,89.76,12,1,-18.68,ATM downtime increased; Potential fraud detected
2030-06-10,Branch_1,82995.19,4538,12,94.01,10,0,-8.57,No significant issues
2030-06-17,Branch_1,69136.83,4686,47,96.0,29,0,-16.7,Spike in customer complaints
2030-06-24,Branch_1,138266.16,1702,49,98.4,17,0,99.99,Spike in customer complaints
2030-07-01,Branch_1,113137.01,1900,37,94.86,22,0,-18.17,Spike in customer complaints
2030-07-08,Branch_1,118690.83,4527,1,91.36,22,0,4.91,ATM downtime increased
2030-07-15,Branch_1,121834.07,2631,41,98.98,23,0,2.65,Spike in customer complaints
2030-07-22,Branch_1,120730.13,3384,44,95.27,42,1,-0.91,Spike in customer complaints; Potential fraud detected
2030-07-29,Branch_1,117454.04,4613,2,92.68,12,0,-2.71,No significant issues
2030-08-05,Branch_1,66062.84,2030,32,89.77,42,0,-43.75,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2030-08-12,Branch_1,76283.02,2198,8,93.84,29,0,15.47,No significant issues
2030-08-19,Branch_1,123160.58,4320,40,96.79,24,0,61.45,Spike in customer complaints
2030-08-26,Branch_1,148278.18,2953,16,97.81,48,0,20.39,No significant issues
2030-09-02,Branch_1,63818.13,3835,39,97.07,42,1,-56.96,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2030-09-09,Branch_1,63397.56,3467,31,94.77,26,0,-0.66,Spike in customer complaints
2030-09-16,Branch_1,129850.8,3053,27,91.08,47,0,104.82,ATM downtime increased
2030-09-23,Branch_1,131764.64,1860,11,89.61,48,0,1.47,ATM downtime increased
2030-09-30,Branch_1,147938.75,1364,36,93.57,34,0,12.28,Spike in customer complaints
2030-10-07,Branch_1,86902.58,4177,34,92.63,24,0,-41.26,Significant revenue drop; Spike in customer complaints
2030-10-14,Branch_1,115552.59,4307,9,94.28,10,0,32.97,No significant issues
2030-10-21,Branch_1,127664.49,3462,9,94.8,20,0,10.48,No significant issues
2030-10-28,Branch_1,109845.61,2349,7,91.93,20,0,-13.96,ATM downtime increased
2030-11-04,Branch_1,99627.39,4144,47,90.11,49,0,-9.3,Spike in customer complaints; ATM downtime increased
2030-11-11,Branch_1,68375.78,3894,21,91.03,43,0,-31.37,Significant revenue drop; ATM downtime increased
2030-11-18,Branch_1,102524.68,2117,48,99.34,42,0,49.94,Spike in customer complaints
2030-11-25,Branch_1,122231.27,1452,22,97.31,36,0,19.22,No significant issues
2030-12-02,Branch_1,127030.8,3702,36,93.2,10,0,3.93,Spike in customer complaints
2030-12-09,Branch_1,83330.0,3586,40,95.62,43,0,-34.4,Significant revenue drop; Spike in customer complaints
2030-12-16,Branch_1,123787.07,2650,35,95.22,29,0,48.55,Spike in customer complaints
2030-12-23,Branch_1,50103.14,4596,39,91.05,11,0,-59.52,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2030-12-30,Branch_1,141558.5,2299,36,91.58,12,0,182.53,Spike in customer complaints; ATM downtime increased
2031-01-06,Branch_1,116369.1,4206,46,99.46,22,0,-17.79,Spike in customer complaints
2031-01-13,Branch_1,114311.32,2765,32,99.7,17,0,-1.77,Spike in customer complaints
2031-01-20,Branch_1,78033.76,3450,14,99.28,25,0,-31.74,Significant revenue drop
2031-01-27,Branch_1,106063.34,3803,34,89.31,14,0,35.92,Spike in customer complaints; ATM downtime increased
2031-02-03,Branch_1,97233.22,2502,11,96.08,44,0,-8.33,No significant issues
2031-02-10,Branch_1,52383.59,3824,4,90.97,12,0,-46.13,Significant revenue drop; ATM downtime increased
2031-02-17,Branch_1,117626.44,4965,35,94.08,19,0,124.55,Spike in customer complaints
2031-02-24,Branch_1,139806.28,1407,7,93.23,23,0,18.86,No significant issues
2031-03-03,Branch_1,79616.05,1803,18,92.17,28,0,-43.05,Significant revenue drop
2031-03-10,Branch_1,125836.8,4825,20,95.83,30,0,58.05,No significant issues
2031-03-17,Branch_1,95103.55,3135,15,94.44,16,0,-24.42,Significant revenue drop
2031-03-24,Branch_1,110071.57,1123,15,96.14,29,0,15.74,No significant issues
2031-03-31,Branch_1,142725.3,4411,25,97.44,29,0,29.67,No significant issues
2031-04-07,Branch_1,119020.82,4445,35,90.79,24,0,-16.61,Spike in customer complaints; ATM downtime increased
2031-04-14,Branch_1,117597.93,1615,9,90.09,14,0,-1.2,ATM downtime increased
2031-04-21,Branch_1,134470.51,4994,21,98.27,36,0,14.35,No significant issues
2031-04-28,Branch_1,107147.03,1987,37,89.22,23,1,-20.32,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2031-05-05,Branch_1,82619.06,1444,16,98.53,32,1,-22.89,Significant revenue drop; Potential fraud detected
2031-05-12,Branch_1,83017.82,2417,10,95.02,27,0,0.48,No significant issues
2031-05-19,Branch_1,79390.58,4628,6,99.73,36,0,-4.37,No significant issues
2031-05-26,Branch_1,57025.37,2019,47,93.87,25,1,-28.17,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2031-06-02,Branch_1,109087.58,2211,10,89.65,12,0,91.3,ATM downtime increased
2031-06-09,Branch_1,136227.45,4716,28,95.0,48,1,24.88,Potential fraud detected
2031-06-16,Branch_1,56409.79,4924,34,99.4,36,0,-58.59,Significant revenue drop; Spike in customer complaints
2031-06-23,Branch_1,83755.0,4949,39,89.43,35,1,48.48,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2031-06-30,Branch_1,116036.91,4873,1,99.67,19,0,38.54,No significant issues
2031-07-07,Branch_1,92718.38,2845,45,96.98,50,0,-20.1,Significant revenue drop; Spike in customer complaints
2031-07-14,Branch_1,65902.36,3806,20,97.34,22,0,-28.92,Significant revenue drop
2031-07-21,Branch_1,137098.13,1479,15,90.57,42,0,108.03,ATM downtime increased
2031-07-28,Branch_1,125034.25,4476,23,97.02,25,0,-8.8,No significant issues
2031-08-04,Branch_1,92922.91,1340,31,98.95,29,0,-25.68,Significant revenue drop; Spike in customer complaints
2031-08-11,Branch_1,73260.94,2592,31,93.98,43,0,-21.16,Significant revenue drop; Spike in customer complaints
2031-08-18,Branch_1,87930.59,4790,29,99.51,37,0,20.02,No significant issues
2031-08-25,Branch_1,116987.43,1746,28,99.21,35,0,33.05,No significant issues
2031-09-01,Branch_1,146903.53,1423,15,99.39,39,0,25.57,No significant issues
2031-09-08,Branch_1,57479.14,3089,21,93.87,35,0,-60.87,Significant revenue drop
2031-09-15,Branch_1,71345.49,1535,35,97.72,10,0,24.12,Spike in customer complaints
2031-09-22,Branch_1,142352.16,4814,15,91.85,30,0,99.53,ATM downtime increased
2031-09-29,Branch_1,147681.33,1286,2,90.56,30,0,3.74,ATM downtime increased
2031-10-06,Branch_1,139169.95,2374,22,94.75,35,0,-5.76,No significant issues
2031-10-13,Branch_1,123405.72,3641,49,90.36,17,0,-11.33,Spike in customer complaints; ATM downtime increased
2031-10-20,Branch_1,91123.28,4889,42,97.79,11,0,-26.16,Significant revenue drop; Spike in customer complaints
2031-10-27,Branch_1,92855.3,3082,34,91.26,26,1,1.9,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2031-11-03,Branch_1,146394.89,4000,8,96.98,38,0,57.66,No significant issues
2031-11-10,Branch_1,95530.85,1080,19,99.4,39,0,-34.74,Significant revenue drop
2031-11-17,Branch_1,79028.71,3693,33,96.57,32,0,-17.27,Spike in customer complaints
2031-11-24,Branch_1,109411.1,4921,43,89.61,12,0,38.44,Spike in customer complaints; ATM downtime increased
2031-12-01,Branch_1,77345.24,2170,25,94.9,46,1,-29.31,Significant revenue drop; Potential fraud detected
2031-12-08,Branch_1,117380.78,4496,14,96.51,49,0,51.76,No significant issues
2031-12-15,Branch_1,63512.7,1924,7,93.51,28,1,-45.89,Significant revenue drop; Potential fraud detected
2031-12-22,Branch_1,128735.56,2529,38,95.13,21,0,102.69,Spike in customer complaints
2031-12-29,Branch_1,124863.2,4462,23,90.59,28,0,-3.01,ATM downtime increased
2032-01-05,Branch_1,87144.5,3217,7,99.57,28,0,-30.21,Significant revenue drop
2032-01-12,Branch_1,120060.17,1056,21,98.11,30,0,37.77,No significant issues
2032-01-19,Branch_1,83216.69,2898,11,96.01,33,0,-30.69,Significant revenue drop
2032-01-26,Branch_1,122815.17,1300,28,97.46,47,0,47.58,No significant issues
2032-02-02,Branch_1,148432.72,2293,13,96.86,37,0,20.86,No significant issues
2032-02-09,Branch_1,134089.44,4280,15,98.79,16,0,-9.66,No significant issues
2032-02-16,Branch_1,139173.2,3645,43,99.76,42,0,3.79,Spike in customer complaints
2032-02-23,Branch_1,55107.07,1540,44,97.25,25,0,-60.4,Significant revenue drop; Spike in customer complaints
2032-03-01,Branch_1,52364.07,2304,19,94.37,49,0,-4.98,No significant issues
2032-03-08,Branch_1,136461.8,2451,13,91.41,34,1,160.6,ATM downtime increased; Potential fraud detected
2032-03-15,Branch_1,146534.11,2226,24,90.52,48,0,7.38,ATM downtime increased
2032-03-22,Branch_1,123665.02,3028,12,98.93,18,1,-15.61,Potential fraud detected
2032-03-29,Branch_1,76839.72,4534,8,95.89,18,0,-37.86,Significant revenue drop
2032-04-05,Branch_1,98697.09,2043,38,96.28,40,0,28.45,Spike in customer complaints
2032-04-12,Branch_1,60895.62,1612,36,97.42,21,0,-38.3,Significant revenue drop; Spike in customer complaints
2032-04-19,Branch_1,148853.74,4417,8,92.78,19,0,144.44,No significant issues
2032-04-26,Branch_1,69622.3,1586,42,90.33,47,0,-53.23,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-05-03,Branch_1,53181.26,1438,48,97.57,26,0,-23.61,Significant revenue drop; Spike in customer complaints
2032-05-10,Branch_1,131163.29,1345,38,90.24,37,0,146.63,Spike in customer complaints; ATM downtime increased
2032-05-17,Branch_1,147139.55,2406,41,92.77,33,0,12.18,Spike in customer complaints
2032-05-24,Branch_1,133252.48,4513,3,92.57,18,1,-9.44,Potential fraud detected
2032-05-31,Branch_1,110140.76,4020,47,97.86,19,0,-17.34,Spike in customer complaints
2032-06-07,Branch_1,105487.1,2458,6,96.08,19,0,-4.23,No significant issues
2032-06-14,Branch_1,93954.34,4333,19,93.02,33,0,-10.93,No significant issues
2032-06-21,Branch_1,148578.06,4658,25,99.42,39,0,58.14,No significant issues
2032-06-28,Branch_1,101781.7,3899,6,99.02,45,0,-31.5,Significant revenue drop
2032-07-05,Branch_1,66351.43,4809,41,90.68,22,0,-34.81,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-07-12,Branch_1,147670.85,2387,18,94.8,41,1,122.56,Potential fraud detected
2032-07-19,Branch_1,113721.09,3062,2,97.25,39,0,-22.99,Significant revenue drop
2032-07-26,Branch_1,128482.99,1942,44,97.6,30,0,12.98,Spike in customer complaints
2032-08-02,Branch_1,59994.9,2943,38,93.38,38,0,-53.31,Significant revenue drop; Spike in customer complaints
2032-08-09,Branch_1,76457.66,4171,49,89.02,43,0,27.44,Spike in customer complaints; ATM downtime increased
2032-08-16,Branch_1,92771.88,4385,46,93.72,24,0,21.34,Spike in customer complaints
2032-08-23,Branch_1,86910.75,4527,28,99.55,20,0,-6.32,No significant issues
2032-08-30,Branch_1,135845.22,4033,30,91.82,29,0,56.3,ATM downtime increased
2032-09-06,Branch_1,126468.23,1703,13,98.85,12,0,-6.9,No significant issues
2032-09-13,Branch_1,132208.16,4075,38,92.82,37,0,4.54,Spike in customer complaints
2032-09-20,Branch_1,65665.23,2955,16,92.87,37,0,-50.33,Significant revenue drop
2032-09-27,Branch_1,65205.83,1922,32,96.55,47,0,-0.7,Spike in customer complaints
2032-10-04,Branch_1,106476.46,4523,26,95.72,45,1,63.29,Potential fraud detected
2032-10-11,Branch_1,104267.98,3353,49,99.14,15,1,-2.07,Spike in customer complaints; Potential fraud detected
2032-10-18,Branch_1,91180.77,3400,44,94.05,11,0,-12.55,Spike in customer complaints
2032-10-25,Branch_1,85697.22,2730,20,98.4,16,0,-6.01,No significant issues
2032-11-01,Branch_1,83373.55,2368,49,91.73,50,0,-2.71,Spike in customer complaints; ATM downtime increased
2032-11-08,Branch_1,141102.05,1835,31,94.27,18,0,69.24,Spike in customer complaints
2032-11-15,Branch_1,83331.64,2887,43,90.96,42,0,-40.94,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-11-22,Branch_1,71552.58,2104,16,95.72,47,0,-14.14,No significant issues
2032-11-29,Branch_1,86419.71,4706,43,97.72,30,0,20.78,Spike in customer complaints
2032-12-06,Branch_1,67075.54,4030,39,99.08,17,0,-22.38,Significant revenue drop; Spike in customer complaints
2032-12-13,Branch_1,83731.72,2476,0,96.06,34,0,24.83,No significant issues
2032-12-20,Branch_1,92344.2,3922,4,96.06,13,0,10.29,No significant issues
2032-12-27,Branch_1,94881.53,1257,12,96.99,24,0,2.75,No significant issues
2033-01-03,Branch_1,91682.15,3105,28,90.49,31,0,-3.37,ATM downtime increased
2033-01-10,Branch_1,69172.15,3750,37,95.26,41,0,-24.55,Significant revenue drop; Spike in customer complaints
2033-01-17,Branch_1,146143.68,4552,43,95.57,35,0,111.28,Spike in customer complaints
2033-01-24,Branch_1,147071.73,1752,18,99.96,18,0,0.64,No significant issues
2033-01-31,Branch_1,128688.71,4909,3,90.29,15,0,-12.5,ATM downtime increased
2033-02-07,Branch_1,63520.47,2624,31,91.13,34,0,-50.64,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2033-02-14,Branch_1,128556.9,1131,9,93.4,13,0,102.39,No significant issues
2033-02-21,Branch_1,134703.63,4808,24,90.38,27,0,4.78,ATM downtime increased
2033-02-28,Branch_1,70683.59,1623,22,93.87,38,0,-47.53,Significant revenue drop
2033-03-07,Branch_1,71755.52,1866,22,95.46,20,0,1.52,No significant issues
2033-03-14,Branch_1,122549.01,3544,21,99.74,20,0,70.79,No significant issues
2033-03-21,Branch_1,138536.91,3776,8,93.29,28,0,13.05,No significant issues
2033-03-28,Branch_1,70188.42,1324,11,99.49,49,0,-49.34,Significant revenue drop
2033-04-04,Branch_1,75773.74,2602,30,94.44,45,0,7.96,No significant issues
2033-04-11,Branch_1,64686.98,4728,22,95.11,47,0,-14.63,No significant issues
2033-04-18,Branch_1,79906.69,3958,11,90.11,16,0,23.53,ATM downtime increased
2033-04-25,Branch_1,95923.5,4175,33,94.84,25,0,20.04,Spike in customer complaints
2033-05-02,Branch_1,64014.55,4284,42,98.64,16,0,-33.26,Significant revenue drop; Spike in customer complaints
2033-05-09,Branch_1,149431.81,4606,31,98.89,42,0,133.43,Spike in customer complaints
2033-05-16,Branch_1,135309.19,4332,47,96.77,12,0,-9.45,Spike in customer complaints
2033-05-23,Branch_1,128121.95,3138,32,91.81,13,0,-5.31,Spike in customer complaints; ATM downtime increased
2033-05-30,Branch_1,120831.71,1789,32,91.13,45,0,-5.69,Spike in customer complaints; ATM downtime increased
2033-06-06,Branch_1,63542.47,4593,22,99.14,18,0,-47.41,Significant revenue drop
2033-06-13,Branch_1,124163.43,2306,30,93.16,30,0,95.4,No significant issues
2033-06-20,Branch_1,51037.8,1913,7,91.91,13,0,-58.89,Significant revenue drop; ATM downtime increased
2033-06-27,Branch_1,99875.5,1487,39,93.26,13,0,95.69,Spike in customer complaints
2033-07-04,Branch_1,86786.4,1579,46,90.47,50,0,-13.11,Spike in customer complaints; ATM downtime increased
2033-07-11,Branch_1,115189.44,3071,27,99.98,44,0,32.73,No significant issues
2033-07-18,Branch_1,58004.89,4200,41,95.38,14,0,-49.64,Significant revenue drop; Spike in customer complaints
2033-07-25,Branch_1,56747.86,2406,23,93.06,42,0,-2.17,No significant issues
2033-08-01,Branch_1,113281.04,2413,37,96.47,28,0,99.62,Spike in customer complaints
2033-08-08,Branch_1,108159.98,3709,31,92.64,23,0,-4.52,Spike in customer complaints
2033-08-15,Branch_1,115206.15,2132,4,96.3,33,0,6.51,No significant issues
2033-08-22,Branch_1,66533.3,2185,46,96.92,33,0,-42.25,Significant revenue drop; Spike in customer complaints
2033-08-29,Branch_1,59878.4,1377,3,99.33,49,0,-10.0,No significant issues
2033-09-05,Branch_1,74751.17,4348,21,93.34,21,0,24.84,No significant issues
2033-09-12,Branch_1,119406.13,1937,25,95.14,13,0,59.74,No significant issues
2033-09-19,Branch_1,82555.16,1620,28,97.48,46,0,-30.86,Significant revenue drop
2033-09-26,Branch_1,132130.97,2852,11,97.04,33,0,60.05,No significant issues
